timestamp,latency_ms,throughput_mbps,packet_loss_pct,jitter_ms,connections,is_anomaly,anomaly_type
2026-05-06 00:11:33.165975,112.0,162.82,32.73,2.02,142,True,link_degrade
2026-05-06 00:11:38.165975,112.0,162.84,37.55,1.57,143,True,link_degrade
2026-05-06 00:11:43.165975,112.0,162.85,27.36,1.58,152,True,link_degrade
2026-05-06 00:11:48.165975,112.0,162.87,36.56,1.04,153,True,link_degrade
2026-05-06 00:11:53.165975,112.0,162.89,29.57,1.54,147,True,link_degrade
2026-05-06 00:11:58.165975,112.0,162.91,20.08,1.22,148,True,link_degrade
2026-05-06 00:12:03.165975,112.0,162.92,30.05,2.05,138,True,link_degrade
2026-05-06 00:12:08.165975,112.0,162.94,40.38,1.6,144,True,link_degrade
2026-05-06 00:12:13.165975,112.0,162.96,34.64,1.79,143,True,link_degrade
2026-05-06 00:12:18.165975,112.0,162.98,34.02,1.61,142,True,link_degrade
2026-05-06 00:12:23.165975,112.0,162.99,41.14,1.21,144,True,link_degrade
2026-05-06 00:12:28.165975,112.0,163.01,39.77,0.97,152,True,link_degrade
2026-05-06 00:12:33.165975,112.0,163.03,37.66,1.47,145,True,none
2026-05-06 00:12:38.165975,11.99,832.71,0.02,1.56,143,False,none
2026-05-06 00:12:43.165975,20.35,785.32,0.3,3.0,145,True,none
2026-05-06 00:12:48.165975,28.35,755.41,0.5,4.5,147,True,none
2026-05-06 00:12:53.165975,36.35,725.5,0.7,6.0,146,True,none
2026-05-06 00:12:58.165975,44.35,695.59,0.9,7.5,145,True,none
2026-05-06 00:13:03.165975,52.35,665.68,1.1,9.0,151,True,link_degrade
2026-05-06 00:13:08.165975,112.0,163.15,46.86,1.27,141,True,link_degrade
2026-05-06 00:13:13.165975,112.0,163.17,35.66,1.28,150,True,link_degrade
2026-05-06 00:13:18.165975,112.0,163.19,39.43,1.21,139,True,link_degrade
2026-05-06 00:13:23.165975,112.0,163.21,29.98,1.77,142,True,link_degrade
2026-05-06 00:13:28.165975,112.0,163.22,32.12,2.21,149,True,link_degrade
2026-05-06 00:13:33.165975,112.0,163.24,37.63,1.24,141,True,link_degrade
2026-05-06 00:13:38.165975,112.0,163.26,30.15,1.74,146,True,link_degrade
2026-05-06 00:13:43.165975,112.0,163.28,40.89,1.22,152,True,link_degrade
2026-05-06 00:13:48.165975,112.0,163.29,32.43,1.47,137,True,link_degrade
2026-05-06 00:13:53.165975,112.0,163.31,37.15,1.56,146,True,link_degrade
2026-05-06 00:13:58.165975,112.0,163.33,38.29,1.37,147,True,link_degrade
2026-05-06 00:14:03.165975,112.0,163.35,42.85,1.27,148,True,none
2026-05-06 00:14:08.165975,13.56,841.97,0.02,1.63,147,False,none
2026-05-06 00:14:13.165975,10.55,795.25,0.02,1.09,152,False,none
2026-05-06 00:14:18.165975,11.43,820.22,0.03,1.5,145,False,none
2026-05-06 00:14:23.165975,10.74,822.16,0.02,1.49,147,False,none
2026-05-06 00:14:28.165975,12.59,812.22,0.02,1.16,143,False,none
2026-05-06 00:14:33.165975,11.95,814.89,0.02,1.41,140,False,none
2026-05-06 00:14:38.165975,12.11,810.01,0.02,2.06,147,False,none
2026-05-06 00:14:43.165975,12.05,809.17,0.02,1.07,143,False,none
2026-05-06 00:14:48.165975,12.58,824.34,0.03,1.82,148,False,none
2026-05-06 00:14:53.165975,11.06,828.68,0.02,1.07,148,False,none
2026-05-06 00:14:58.165975,14.08,810.05,0.02,2.04,142,False,none
2026-05-06 00:15:03.165975,12.22,828.25,0.03,1.78,140,False,none
2026-05-06 00:15:08.165975,13.72,848.15,0.01,1.88,141,False,none
2026-05-06 00:15:13.165975,11.39,832.08,0.02,1.54,147,False,none
2026-05-06 00:15:18.165975,12.93,821.37,0.02,1.13,145,False,none
2026-05-06 00:15:23.165975,11.24,818.34,0.02,1.51,140,False,none
2026-05-06 00:15:28.165975,20.36,788.22,0.3,3.0,145,True,none
2026-05-06 00:15:33.165975,28.36,758.31,0.5,4.5,148,True,none
2026-05-06 00:15:38.165975,36.36,728.39,0.7,6.0,144,True,none
2026-05-06 00:15:43.165975,44.36,698.48,0.9,7.5,143,True,none
2026-05-06 00:15:48.165975,52.36,668.57,1.1,9.0,141,True,jitter_storm
2026-05-06 00:15:53.165975,52.0,491.19,2.0,37.32,143,True,jitter_storm
2026-05-06 00:15:58.165975,52.0,491.25,2.0,24.13,142,True,jitter_storm
2026-05-06 00:16:03.165975,52.0,491.3,2.0,74.23,142,True,jitter_storm
2026-05-06 00:16:08.165975,52.0,491.35,2.0,101.06,143,True,jitter_storm
2026-05-06 00:16:13.165975,52.0,491.4,2.0,70.3,149,True,jitter_storm
2026-05-06 00:16:18.165975,52.0,491.45,2.0,111.82,150,True,jitter_storm
2026-05-06 00:16:23.165975,52.0,491.51,2.0,121.48,142,True,jitter_storm
2026-05-06 00:16:28.165975,52.0,491.56,2.0,50.54,145,True,jitter_storm
2026-05-06 00:16:33.165975,52.0,491.61,2.0,500.0,148,True,jitter_storm
2026-05-06 00:16:38.165975,52.0,491.66,2.0,67.14,147,True,jitter_storm
2026-05-06 00:16:43.165975,52.0,491.72,2.0,193.54,151,True,jitter_storm
2026-05-06 00:16:48.165975,52.0,491.77,2.0,126.42,151,True,jitter_storm
2026-05-06 00:16:53.165975,52.0,491.82,2.0,67.59,145,True,none
2026-05-06 00:16:58.165975,12.18,817.81,0.03,1.46,154,False,none
2026-05-06 00:17:03.165975,11.78,832.12,0.02,1.76,150,False,none
2026-05-06 00:17:08.165975,12.93,803.59,0.01,1.66,141,False,none
2026-05-06 00:17:13.165975,13.24,843.74,0.03,1.58,151,False,none
2026-05-06 00:17:18.165975,12.18,820.07,0.02,2.0,150,False,none
2026-05-06 00:17:23.165975,11.66,807.49,0.02,1.4,148,False,none
2026-05-06 00:17:28.165975,12.9,828.5,0.01,1.52,149,False,none
2026-05-06 00:17:33.165975,12.69,826.24,0.02,0.99,148,False,none
2026-05-06 00:17:38.165975,11.79,833.97,0.03,2.08,148,False,none
2026-05-06 00:17:43.165975,13.25,804.64,0.02,1.06,145,False,none
2026-05-06 00:17:48.165975,13.1,833.17,0.01,1.21,148,False,none
2026-05-06 00:17:53.165975,11.92,818.72,0.03,1.42,145,False,none
2026-05-06 00:17:58.165975,12.59,818.25,0.02,1.56,141,False,none
2026-05-06 00:18:03.165975,12.44,834.9,0.02,1.59,148,False,none
2026-05-06 00:18:08.165975,13.41,828.58,0.02,1.42,148,False,none
2026-05-06 00:18:13.165975,12.41,852.49,0.01,2.03,147,False,none
2026-05-06 00:18:18.165975,20.37,791.18,0.3,3.0,146,True,none
2026-05-06 00:18:23.165975,28.37,761.26,0.5,4.5,140,True,none
2026-05-06 00:18:28.165975,36.37,731.35,0.7,6.0,146,True,none
2026-05-06 00:18:33.165975,44.37,701.44,0.9,7.5,147,True,none
2026-05-06 00:18:38.165975,52.37,671.52,1.1,9.0,137,True,jitter_storm
2026-05-06 00:18:43.165975,52.0,492.97,2.0,121.62,150,True,jitter_storm
2026-05-06 00:18:48.165975,52.0,493.02,2.0,102.81,144,True,jitter_storm
2026-05-06 00:18:53.165975,52.0,493.07,2.0,500.0,153,True,jitter_storm
2026-05-06 00:18:58.165975,52.0,493.12,2.0,500.0,148,True,jitter_storm
2026-05-06 00:19:03.165975,52.0,493.17,2.0,42.27,158,True,jitter_storm
2026-05-06 00:19:08.165975,52.0,493.23,2.0,30.75,145,True,jitter_storm
2026-05-06 00:19:13.165975,52.0,493.28,2.0,303.45,150,True,jitter_storm
2026-05-06 00:19:18.165975,52.0,493.33,2.0,27.93,149,True,jitter_storm
2026-05-06 00:19:23.165975,52.0,493.38,2.0,500.0,148,True,jitter_storm
2026-05-06 00:19:28.165975,52.0,493.43,2.0,40.43,145,True,jitter_storm
2026-05-06 00:19:33.165975,52.0,493.48,2.0,110.0,148,True,jitter_storm
2026-05-06 00:19:38.165975,52.0,493.54,2.0,112.25,149,True,jitter_storm
2026-05-06 00:19:43.165975,52.0,493.59,2.0,183.37,149,True,jitter_storm
2026-05-06 00:19:48.165975,52.0,493.64,2.0,38.87,145,True,jitter_storm
2026-05-06 00:19:53.165975,52.0,493.69,2.0,286.94,145,True,jitter_storm
2026-05-06 00:19:58.165975,52.0,493.74,2.0,47.16,143,True,jitter_storm
2026-05-06 00:20:03.165975,52.0,493.8,2.0,161.65,149,True,none
2026-05-06 00:20:08.165975,12.53,809.57,0.02,1.61,145,False,none
2026-05-06 00:20:13.165975,11.06,856.39,0.02,1.18,144,False,none
2026-05-06 00:20:18.165975,13.05,826.69,0.02,1.21,145,False,none
2026-05-06 00:20:23.165975,11.94,827.64,0.02,1.63,152,False,none
2026-05-06 00:20:28.165975,14.73,823.33,0.01,1.97,149,False,none
2026-05-06 00:20:33.165975,12.59,798.34,0.01,1.91,145,False,none
2026-05-06 00:20:38.165975,13.4,836.3,0.02,2.1,155,False,none
2026-05-06 00:20:43.165975,13.19,847.31,0.02,1.87,148,False,none
2026-05-06 00:20:48.165975,11.4,820.4,0.02,1.57,152,False,none
2026-05-06 00:20:53.165975,12.94,812.95,0.04,1.93,150,False,none
2026-05-06 00:20:58.165975,11.78,825.26,0.01,1.36,141,False,none
2026-05-06 00:21:03.165975,12.61,844.64,0.02,1.96,143,False,none
2026-05-06 00:21:08.165975,10.58,823.11,0.03,1.91,143,False,none
2026-05-06 00:21:13.165975,11.38,820.98,0.01,1.2,151,False,none
2026-05-06 00:21:18.165975,11.56,822.57,0.02,0.24,145,False,none
2026-05-06 00:21:23.165975,11.87,817.3,0.02,1.83,157,False,none
2026-05-06 00:21:28.165975,13.12,808.64,0.02,1.47,154,False,none
2026-05-06 00:21:33.165975,12.98,792.19,0.02,1.89,144,False,none
2026-05-06 00:21:38.165975,13.74,842.98,0.01,1.35,153,False,none
2026-05-06 00:21:43.165975,13.37,818.16,0.02,1.56,149,False,none
2026-05-06 00:21:48.165975,13.09,815.71,0.02,1.9,152,False,none
2026-05-06 00:21:53.165975,12.09,846.54,0.02,1.88,145,False,none
2026-05-06 00:21:58.165975,11.5,822.76,0.02,1.1,149,False,none
2026-05-06 00:22:03.165975,13.32,820.9,0.02,1.81,143,False,none
2026-05-06 00:22:08.165975,11.68,815.93,0.02,1.54,149,False,none
2026-05-06 00:22:13.165975,13.4,828.52,0.02,1.0,152,False,none
2026-05-06 00:22:18.165975,11.25,822.54,0.02,1.32,144,False,none
2026-05-06 00:22:23.165975,12.83,828.84,0.02,1.47,148,False,none
2026-05-06 00:22:28.165975,13.4,820.6,0.02,1.51,143,False,none
2026-05-06 00:22:33.165975,12.91,844.09,0.02,0.74,144,False,none
2026-05-06 00:22:38.165975,12.3,807.56,0.02,1.3,143,False,none
2026-05-06 00:22:43.165975,12.44,821.74,0.02,1.43,141,False,none
2026-05-06 00:22:48.165975,11.01,810.78,0.02,0.87,145,False,none
2026-05-06 00:22:53.165975,12.2,823.59,0.02,0.95,146,False,none
2026-05-06 00:22:58.165975,12.73,820.87,0.02,1.21,142,False,none
2026-05-06 00:23:03.165975,11.65,819.5,0.02,2.1,150,False,none
2026-05-06 00:23:08.165975,12.24,838.24,0.02,1.51,149,False,none
2026-05-06 00:23:13.165975,12.56,818.94,0.01,2.14,153,False,none
2026-05-06 00:23:18.165975,12.42,848.95,0.03,1.79,145,False,none
2026-05-06 00:23:23.165975,10.65,818.68,0.02,2.03,147,False,none
2026-05-06 00:23:28.165975,11.98,825.09,0.01,1.81,145,False,none
2026-05-06 00:23:33.165975,12.67,818.02,0.02,1.45,154,False,none
2026-05-06 00:23:38.165975,13.33,832.81,0.02,1.43,145,False,none
2026-05-06 00:23:43.165975,11.6,822.42,0.02,1.21,150,False,none
2026-05-06 00:23:48.165975,11.72,844.35,0.02,1.85,144,False,none
2026-05-06 00:23:53.165975,20.38,796.94,0.3,3.0,146,True,none
2026-05-06 00:23:58.165975,28.38,767.02,0.5,4.5,150,True,none
2026-05-06 00:24:03.165975,36.39,737.11,0.7,6.0,145,True,none
2026-05-06 00:24:08.165975,44.39,707.19,0.9,7.5,153,True,none
2026-05-06 00:24:13.165975,52.39,677.28,1.1,9.0,149,True,jitter_storm
2026-05-06 00:24:18.165975,52.0,496.42,2.0,102.26,146,True,jitter_storm
2026-05-06 00:24:23.165975,52.0,496.47,2.0,45.96,145,True,jitter_storm
2026-05-06 00:24:28.165975,52.0,496.52,2.0,121.83,144,True,jitter_storm
2026-05-06 00:24:33.165975,52.0,496.57,2.0,41.65,152,True,jitter_storm
2026-05-06 00:24:38.165975,52.0,496.62,2.0,68.93,146,True,jitter_storm
2026-05-06 00:24:43.165975,52.0,496.67,2.0,67.46,146,True,jitter_storm
2026-05-06 00:24:48.165975,52.0,496.72,2.0,191.72,150,True,jitter_storm
2026-05-06 00:24:53.165975,52.0,496.78,2.0,28.06,149,True,jitter_storm
2026-05-06 00:24:58.165975,52.0,496.83,2.0,88.04,148,True,jitter_storm
2026-05-06 00:25:03.165975,52.0,496.88,2.0,94.27,144,True,jitter_storm
2026-05-06 00:25:08.165975,52.0,496.93,2.0,500.0,141,True,none
2026-05-06 00:25:13.165975,14.02,812.49,0.02,1.96,144,False,none
2026-05-06 00:25:18.165975,11.29,800.98,0.03,1.4,149,False,none
2026-05-06 00:25:23.165975,11.6,824.24,0.03,1.25,147,False,none
2026-05-06 00:25:28.165975,11.94,868.14,0.02,2.05,145,False,none
2026-05-06 00:25:33.165975,13.73,812.18,0.03,1.01,151,False,none
2026-05-06 00:25:38.165975,12.29,833.37,0.02,1.71,151,False,none
2026-05-06 00:25:43.165975,11.62,816.82,0.02,1.92,143,False,none
2026-05-06 00:25:48.165975,13.4,837.19,0.02,1.37,146,False,none
2026-05-06 00:25:53.165975,11.18,817.5,0.02,1.17,144,False,none
2026-05-06 00:25:58.165975,13.16,828.33,0.01,1.52,143,False,none
2026-05-06 00:26:03.165975,10.95,835.94,0.01,1.32,150,False,none
2026-05-06 00:26:08.165975,14.39,818.53,0.03,1.15,150,False,none
2026-05-06 00:26:13.165975,12.14,838.22,0.03,1.72,156,False,none
2026-05-06 00:26:18.165975,12.88,835.99,0.03,1.92,148,False,none
2026-05-06 00:26:23.165975,12.98,842.78,0.02,1.41,145,False,none
2026-05-06 00:26:28.165975,13.61,811.83,0.01,1.09,146,False,none
2026-05-06 00:26:33.165975,11.66,823.81,0.02,1.03,147,False,none
2026-05-06 00:26:38.165975,12.84,853.89,0.02,1.33,145,False,none
2026-05-06 00:26:43.165975,11.59,841.63,0.02,1.65,149,False,none
2026-05-06 00:26:48.165975,11.73,823.6,0.03,1.29,152,False,none
2026-05-06 00:26:53.165975,12.1,817.6,0.02,2.0,149,False,none
2026-05-06 00:26:58.165975,12.79,852.2,0.02,1.84,147,False,none
2026-05-06 00:27:03.165975,12.32,832.76,0.02,1.91,145,False,none
2026-05-06 00:27:08.165975,12.09,845.14,0.01,1.47,152,False,none
2026-05-06 00:27:13.165975,13.73,819.01,0.01,1.22,152,False,none
2026-05-06 00:27:18.165975,12.65,852.66,0.02,1.57,152,False,none
2026-05-06 00:27:23.165975,12.04,829.65,0.02,1.67,150,False,none
2026-05-06 00:27:28.165975,11.63,840.51,0.03,1.2,148,False,none
2026-05-06 00:27:33.165975,12.43,823.32,0.02,1.49,143,False,none
2026-05-06 00:27:38.165975,11.76,842.68,0.01,1.7,153,False,none
2026-05-06 00:27:43.165975,12.47,837.04,0.02,1.67,153,False,none
2026-05-06 00:27:48.165975,11.65,849.24,0.02,1.31,146,False,none
2026-05-06 00:27:53.165975,11.39,819.99,0.02,1.42,147,False,none
2026-05-06 00:27:58.165975,11.55,806.37,0.02,1.0,145,False,none
2026-05-06 00:28:03.165975,12.15,818.44,0.02,1.51,144,False,none
2026-05-06 00:28:08.165975,11.58,841.12,0.02,1.71,148,False,none
2026-05-06 00:28:13.165975,11.8,836.8,0.02,1.26,151,False,none
2026-05-06 00:28:18.165975,20.4,801.43,0.3,3.0,148,True,none
2026-05-06 00:28:23.165975,28.4,771.51,0.5,4.5,153,True,none
2026-05-06 00:28:28.165975,36.4,741.6,0.7,6.0,150,True,none
2026-05-06 00:28:33.165975,44.4,711.68,0.9,7.5,147,True,none
2026-05-06 00:28:38.165975,52.4,681.76,1.1,9.0,143,True,ddos
2026-05-06 00:28:43.165975,421.78,42.15,9.32,1.44,3012,True,ddos
2026-05-06 00:28:48.165975,529.56,37.68,15.54,1.22,3050,True,ddos
2026-05-06 00:28:53.165975,421.51,40.52,18.06,1.52,2995,True,ddos
2026-05-06 00:28:58.165975,461.34,46.0,15.5,1.64,3018,True,ddos
2026-05-06 00:29:03.165975,449.08,34.61,14.69,1.8,3014,True,ddos
2026-05-06 00:29:08.165975,442.06,42.59,13.76,1.92,2951,True,ddos
2026-05-06 00:29:13.165975,443.1,39.81,18.56,1.84,2959,True,ddos
2026-05-06 00:29:18.165975,367.82,37.07,10.93,1.81,3025,True,ddos
2026-05-06 00:29:23.165975,438.42,35.37,16.27,1.31,3019,True,ddos
2026-05-06 00:29:28.165975,375.96,46.25,14.21,1.43,2967,True,ddos
2026-05-06 00:29:33.165975,354.49,34.16,12.31,1.59,2984,True,ddos
2026-05-06 00:29:38.165975,475.61,38.13,19.47,1.38,3018,True,ddos
2026-05-06 00:29:43.165975,441.48,43.97,16.73,1.78,3022,True,ddos
2026-05-06 00:29:48.165975,440.15,37.62,20.66,1.38,2998,True,ddos
2026-05-06 00:29:53.165975,410.07,41.06,14.87,1.71,3001,True,none
2026-05-06 00:29:58.165975,12.51,842.56,0.01,1.23,156,False,none
2026-05-06 00:30:03.165975,13.0,835.52,0.02,1.36,149,False,none
2026-05-06 00:30:08.165975,11.48,856.32,0.02,1.42,152,False,none
2026-05-06 00:30:13.165975,14.18,838.5,0.02,1.89,144,False,none
2026-05-06 00:30:18.165975,13.88,804.75,0.03,0.87,148,False,none
2026-05-06 00:30:23.165975,13.08,835.5,0.02,1.5,146,False,none
2026-05-06 00:30:28.165975,12.39,825.61,0.02,1.51,155,False,none
2026-05-06 00:30:33.165975,12.6,818.94,0.02,1.1,148,False,none
2026-05-06 00:30:38.165975,13.02,848.5,0.03,2.06,140,False,none
2026-05-06 00:30:43.165975,12.74,854.83,0.02,1.11,152,False,none
2026-05-06 00:30:48.165975,11.42,822.5,0.02,1.6,149,False,none
2026-05-06 00:30:53.165975,12.69,829.93,0.02,1.19,152,False,none
2026-05-06 00:30:58.165975,11.85,829.72,0.02,1.23,151,False,none
2026-05-06 00:31:03.165975,11.1,845.93,0.02,1.15,159,False,none
2026-05-06 00:31:08.165975,11.62,836.47,0.02,1.64,145,False,none
2026-05-06 00:31:13.165975,12.35,844.94,0.02,0.76,143,False,none
2026-05-06 00:31:18.165975,12.42,831.6,0.02,1.82,149,False,none
2026-05-06 00:31:23.165975,20.41,804.52,0.3,3.0,146,True,none
2026-05-06 00:31:28.165975,28.41,774.61,0.5,4.5,145,True,none
2026-05-06 00:31:33.165975,36.41,744.69,0.7,6.0,146,True,none
2026-05-06 00:31:38.165975,44.41,714.77,0.9,7.5,152,True,none
2026-05-06 00:31:43.165975,52.41,684.86,1.1,9.0,150,True,jitter_storm
2026-05-06 00:31:48.165975,52.0,500.96,2.0,87.55,146,True,jitter_storm
2026-05-06 00:31:53.165975,52.0,501.01,2.0,62.27,152,True,jitter_storm
2026-05-06 00:31:58.165975,52.0,501.06,2.0,66.14,143,True,jitter_storm
2026-05-06 00:32:03.165975,52.0,501.11,2.0,235.88,145,True,jitter_storm
2026-05-06 00:32:08.165975,52.0,501.16,2.0,411.41,149,True,jitter_storm
2026-05-06 00:32:13.165975,52.0,501.21,2.0,319.2,147,True,jitter_storm
2026-05-06 00:32:18.165975,52.0,501.26,2.0,20.3,154,True,jitter_storm
2026-05-06 00:32:23.165975,52.0,501.31,2.0,30.25,155,True,jitter_storm
2026-05-06 00:32:28.165975,52.0,501.36,2.0,212.02,146,True,jitter_storm
2026-05-06 00:32:33.165975,52.0,501.41,2.0,32.46,149,True,jitter_storm
2026-05-06 00:32:38.165975,52.0,501.46,2.0,99.25,145,True,jitter_storm
2026-05-06 00:32:43.165975,52.0,501.51,2.0,71.41,153,True,jitter_storm
2026-05-06 00:32:48.165975,52.0,501.56,2.0,209.55,153,True,jitter_storm
2026-05-06 00:32:53.165975,52.0,501.61,2.0,500.0,148,True,jitter_storm
2026-05-06 00:32:58.165975,52.0,501.66,2.0,24.3,141,True,jitter_storm
2026-05-06 00:33:03.165975,52.0,501.71,2.0,22.99,148,True,none
2026-05-06 00:33:08.165975,12.27,830.5,0.01,1.57,149,False,none
2026-05-06 00:33:13.165975,13.28,834.42,0.01,1.12,147,False,none
2026-05-06 00:33:18.165975,13.92,844.06,0.02,1.33,151,False,none
2026-05-06 00:33:23.165975,11.19,833.27,0.01,1.11,151,False,none
2026-05-06 00:33:28.165975,20.41,806.6,0.3,3.0,147,True,none
2026-05-06 00:33:33.165975,28.41,776.68,0.5,4.5,149,True,none
2026-05-06 00:33:38.165975,36.41,746.77,0.7,6.0,140,True,none
2026-05-06 00:33:43.165975,44.41,716.85,0.9,7.5,152,True,none
2026-05-06 00:33:48.165975,52.41,686.93,1.1,9.0,149,True,ddos
2026-05-06 00:33:53.165975,412.41,41.62,12.04,1.62,2965,True,ddos
2026-05-06 00:33:58.165975,427.27,31.58,15.71,1.44,2978,True,ddos
2026-05-06 00:34:03.165975,410.64,46.32,13.69,2.13,3033,True,ddos
2026-05-06 00:34:08.165975,402.73,45.35,12.77,0.92,2993,True,ddos
2026-05-06 00:34:13.165975,405.22,40.88,11.2,1.78,3016,True,ddos
2026-05-06 00:34:18.165975,353.22,40.21,14.92,1.44,3041,True,ddos
2026-05-06 00:34:23.165975,562.76,44.12,15.02,1.22,2992,True,ddos
2026-05-06 00:34:28.165975,440.73,33.96,16.75,1.79,2991,True,ddos
2026-05-06 00:34:33.165975,431.39,35.04,21.65,1.4,2999,True,ddos
2026-05-06 00:34:38.165975,431.14,43.8,19.46,1.15,2995,True,none
2026-05-06 00:34:43.165975,12.36,808.67,0.02,0.96,149,False,none
2026-05-06 00:34:48.165975,11.95,813.75,0.02,1.48,142,False,none
2026-05-06 00:34:53.165975,10.85,859.77,0.03,1.42,150,False,none
2026-05-06 00:34:58.165975,12.02,837.2,0.01,1.39,142,False,none
2026-05-06 00:35:03.165975,12.09,834.77,0.02,1.5,148,False,none
2026-05-06 00:35:08.165975,12.31,831.72,0.01,1.73,149,False,none
2026-05-06 00:35:13.165975,13.54,843.28,0.02,1.23,147,False,none
2026-05-06 00:35:18.165975,12.13,854.72,0.02,1.3,154,False,none
2026-05-06 00:35:23.165975,12.84,821.78,0.03,1.66,148,False,none
2026-05-06 00:35:28.165975,12.64,829.48,0.01,1.39,148,False,none
2026-05-06 00:35:33.165975,12.01,852.66,0.02,0.97,148,False,none
2026-05-06 00:35:38.165975,12.17,839.02,0.02,1.9,150,False,none
2026-05-06 00:35:43.165975,13.65,828.8,0.02,1.76,150,False,none
2026-05-06 00:35:48.165975,11.17,851.2,0.03,1.63,150,False,none
2026-05-06 00:35:53.165975,11.46,827.13,0.03,1.39,148,False,none
2026-05-06 00:35:58.165975,12.05,810.01,0.01,1.47,151,False,none
2026-05-06 00:36:03.165975,12.62,820.76,0.02,1.31,156,False,none
2026-05-06 00:36:08.165975,14.04,832.5,0.03,1.37,148,False,none
2026-05-06 00:36:13.165975,12.75,854.92,0.03,1.85,151,False,none
2026-05-06 00:36:18.165975,12.13,839.06,0.01,1.87,147,False,none
2026-05-06 00:36:23.165975,13.11,870.09,0.02,1.24,144,False,none
2026-05-06 00:36:28.165975,12.82,835.78,0.01,2.04,144,False,none
2026-05-06 00:36:33.165975,13.02,841.4,0.02,1.61,151,False,none
2026-05-06 00:36:38.165975,13.77,854.32,0.02,1.56,153,False,none
2026-05-06 00:36:43.165975,11.84,828.15,0.02,1.97,155,False,none
2026-05-06 00:36:48.165975,12.53,833.46,0.02,1.49,152,False,none
2026-05-06 00:36:53.165975,12.55,844.06,0.02,1.6,146,False,none
2026-05-06 00:36:58.165975,10.9,852.35,0.03,1.5,150,False,none
2026-05-06 00:37:03.165975,13.03,832.61,0.02,2.11,145,False,none
2026-05-06 00:37:08.165975,12.07,861.06,0.02,1.5,151,False,none
2026-05-06 00:37:13.165975,11.58,828.15,0.02,1.33,159,False,none
2026-05-06 00:37:18.165975,11.94,843.05,0.02,1.27,151,False,none
2026-05-06 00:37:23.165975,12.15,830.82,0.03,1.37,147,False,none
2026-05-06 00:37:28.165975,11.06,860.49,0.01,1.3,153,False,none
2026-05-06 00:37:33.165975,12.14,811.47,0.02,1.9,147,False,none
2026-05-06 00:37:38.165975,12.72,839.72,0.02,1.58,150,False,none
2026-05-06 00:37:43.165975,12.81,853.05,0.02,1.11,156,False,none
2026-05-06 00:37:48.165975,13.7,838.69,0.02,0.92,148,False,none
2026-05-06 00:37:53.165975,11.37,849.92,0.02,1.45,154,False,none
2026-05-06 00:37:58.165975,11.71,838.95,0.02,1.88,154,False,none
2026-05-06 00:38:03.165975,12.49,842.05,0.02,2.23,146,False,none
2026-05-06 00:38:08.165975,11.95,845.68,0.03,1.04,149,False,none
2026-05-06 00:38:13.165975,11.48,848.97,0.01,1.48,149,False,none
2026-05-06 00:38:18.165975,12.62,847.39,0.02,0.89,157,False,none
2026-05-06 00:38:23.165975,13.35,826.18,0.02,1.47,155,False,none
2026-05-06 00:38:28.165975,13.49,853.42,0.01,1.59,148,False,none
2026-05-06 00:38:33.165975,11.91,865.88,0.03,1.74,151,False,none
2026-05-06 00:38:38.165975,12.89,866.59,0.01,1.45,144,False,none
2026-05-06 00:38:43.165975,11.97,844.04,0.03,1.85,156,False,none
2026-05-06 00:38:48.165975,12.39,857.7,0.02,2.02,144,False,none
2026-05-06 00:38:53.165975,12.43,837.53,0.02,1.39,150,False,none
2026-05-06 00:38:58.165975,11.72,841.88,0.02,1.2,147,False,none
2026-05-06 00:39:03.165975,12.95,842.74,0.02,0.95,148,False,none
2026-05-06 00:39:08.165975,11.22,837.42,0.01,1.36,146,False,none
2026-05-06 00:39:13.165975,13.28,815.01,0.02,1.64,144,False,none
2026-05-06 00:39:18.165975,12.06,837.86,0.02,1.45,143,False,none
2026-05-06 00:39:23.165975,11.39,844.93,0.02,2.01,146,False,none
2026-05-06 00:39:28.165975,12.94,851.84,0.02,1.16,149,False,none
2026-05-06 00:39:33.165975,11.75,841.0,0.02,1.79,145,False,none
2026-05-06 00:39:38.165975,13.01,835.67,0.02,1.3,148,False,none
2026-05-06 00:39:43.165975,14.45,835.78,0.02,1.94,149,False,none
2026-05-06 00:39:48.165975,11.74,826.97,0.02,1.9,143,False,none
2026-05-06 00:39:53.165975,11.52,851.83,0.02,1.43,144,False,none
2026-05-06 00:39:58.165975,12.26,845.42,0.02,1.36,150,False,none
2026-05-06 00:40:03.165975,11.74,887.46,0.02,1.42,156,False,none
2026-05-06 00:40:08.165975,12.0,820.67,0.02,1.27,149,False,none
2026-05-06 00:40:13.165975,11.32,812.01,0.02,1.22,148,False,none
2026-05-06 00:40:18.165975,12.16,841.83,0.02,1.65,149,False,none
2026-05-06 00:40:23.165975,12.7,840.77,0.02,1.7,152,False,none
2026-05-06 00:40:28.165975,11.47,834.23,0.02,1.07,147,False,none
2026-05-06 00:40:33.165975,12.55,869.8,0.02,1.74,145,False,none
2026-05-06 00:40:38.165975,13.83,855.3,0.01,1.32,151,False,none
2026-05-06 00:40:43.165975,11.6,856.01,0.01,1.82,149,False,none
2026-05-06 00:40:48.165975,12.84,847.7,0.03,2.19,155,False,none
2026-05-06 00:40:53.165975,13.25,823.24,0.02,1.58,153,False,none
2026-05-06 00:40:58.165975,12.71,840.79,0.02,1.6,149,False,none
2026-05-06 00:41:03.165975,11.42,859.54,0.03,1.13,150,False,none
